ConsumerNodeID,ResourceNodeID,ConsumerSpeciesID,ResourceSpeciesID,ConsumerStageID,ResourceStageID,ConsumerSpecies.StageID,ResourceSpecies.StageID,LinkTypeID,LinkType,LinkEvidence,LinkEvidenceNotes,LinkFrequency,LinkN,DietFraction,ConsumptionRate,VectorFrom,PreyFrom
67,60,44,38,1,2,44.1,38.2,1,predation,modelled,Terres 1995,,,,,,
68,60,45,38,1,2,45.1,38.2,1,predation,modelled,Terres 1995,,,,,,
69,60,46,38,1,2,46.1,38.2,1,predation,modelled,Terres 1995,,,,,,
70,60,47,38,1,2,47.1,38.2,1,predation,modelled,,,,,,,
71,60,48,38,1,2,48.1,38.2,1,predation,modelled,,,,,,,
73,60,50,38,1,2,50.1,38.2,5,pathogen infection,observed,Schorr et al. 1990,,,,,,
75,60,51,38,1,2,51.1,38.2,5,pathogen infection,observed,"Higgins 1929, Schorr et al. 1990",,,,,,
79,60,53,38,1,2,53.1,38.2,5,pathogen infection,inferred,,,,,,,
86,60,56,38,4,2,56.4,38.2,12,trophically transmitted parasitism,observed,,,,,,,
94,60,58,38,4,2,58.4,38.2,12,trophically transmitted parasitism,observed,,,,,,,
98,60,59,38,4,2,59.4,38.2,12,trophically transmitted parasitism,observed,,,,,,,
106,60,61,38,4,2,61.4,38.2,12,trophically transmitted parasitism,observed,,,,,,,
110,60,62,38,4,2,62.4,38.2,12,trophically transmitted parasitism,observed,,,,,,,
34,61,27,39,1,1,27.1,39.1,1,predation,modelled,"Cullen 1969, Hirai 2007",,,,,,
35,61,27,39,2,1,27.2,39.1,1,predation,modelled,"Cullen 1969, Hirai 2007",,,,,,
55,61,36,39,1,1,36.1,39.1,1,predation,modelled,Petranka 1998,,,,,,
61,61,39,39,1,1,39.1,39.1,1,predation,modelled,"Hayes and Tennant 1985, Lannoo 2005",,,,,,
63,61,40,39,1,1,40.1,39.1,1,predation,observed,Preston and Johnson In Press,,,,,,
67,61,44,39,1,1,44.1,39.1,1,predation,modelled,Terres 1995,,,,,,
68,61,45,39,1,1,45.1,39.1,1,predation,modelled,Terres 1995,,,,,,
69,61,46,39,1,1,46.1,39.1,1,predation,modelled,Terres 1995,,,,,,
70,61,47,39,1,1,47.1,39.1,1,predation,modelled,,,,,,,
71,61,48,39,1,1,48.1,39.1,1,predation,modelled,,,,,,,
73,61,50,39,1,1,50.1,39.1,5,pathogen infection,observed,Schorr et al. 1990,,,,,,
75,61,51,39,1,1,51.1,39.1,5,pathogen infection,observed,"Higgins 1929, Schorr et al. 1990",,,,,,
79,61,53,39,1,1,53.1,39.1,5,pathogen infection,inferred,,,,,,,
86,61,56,39,4,1,56.4,39.1,12,trophically transmitted parasitism,observed,,,,,,,
87,61,57,39,1,1,57.1,39.1,6,macroparasitism,inferred,,,,,,,
94,61,58,39,4,1,58.4,39.1,12,trophically transmitted parasitism,observed,,,,,,,
98,61,59,39,4,1,59.4,39.1,12,trophically transmitted parasitism,observed,,,,,,,
99,61,60,39,1,1,60.1,39.1,6,macroparasitism,inferred,,,,,,,
106,61,61,39,4,1,61.4,39.1,12,trophically transmitted parasitism,observed,,,,,,,
107,61,62,39,1,1,62.1,39.1,6,macroparasitism,inferred,,,,,,,
24,62,22,39,1,2,22.1,39.2,1,predation,modelled,Hallmark 1972,,,,,,
25,62,22,39,2,2,22.2,39.2,1,predation,modelled,Hallmark 1972,,,,,,
28,62,24,39,1,2,24.1,39.2,1,predation,modelled,"Gittleman 1978, Murdoch et al. 1984, Giller 1986, Blaustein 1998, Gilbert and Burns 1999",,,,,,
29,62,24,39,2,2,24.2,39.2,1,predation,modelled,"Gittleman 1978, Murdoch et al. 1984, Giller 1986, Blaustein 1998, Gilbert and Burns 1999",,,,,,
34,62,27,39,1,2,27.1,39.2,1,predation,observed,,,,,,,
35,62,27,39,2,2,27.2,39.2,1,predation,modelled,"Cullen 1969, Hirai 2007",,,,,,
36,62,28,39,1,2,28.1,39.2,1,predation,modelled,"Kesler and Munns 1989, Runck and Blinn 2021",,,,,,
37,62,28,39,2,2,28.2,39.2,1,predation,modelled,"Kesler and Munns 1989, Runck and Blinn 2046",,,,,,
48,62,32,39,2,2,32.2,39.2,1,predation,inferred,,,,,,,
54,62,35,39,2,2,35.2,39.2,1,predation,inferred,,,,,,,
55,62,36,39,1,2,36.1,39.2,1,predation,modelled,Petranka 1998,,,,,,
56,62,36,39,2,2,36.2,39.2,1,predation,modelled,Petranka 1998,,,,,,
61,62,39,39,1,2,39.1,39.2,1,predation,modelled,"Hayes and Tennant 1985, Lannoo 2005",,,,,,
63,62,40,39,1,2,40.1,39.2,1,predation,observed,Preston and Johnson In Press,,,,,,
67,62,44,39,1,2,44.1,39.2,1,predation,modelled,Terres 1995,,,,,,
68,62,45,39,1,2,45.1,39.2,1,predation,modelled,Terres 1995,,,,,,
69,62,46,39,1,2,46.1,39.2,1,predation,modelled,Terres 1995,,,,,,
70,62,47,39,1,2,47.1,39.2,1,predation,modelled,,,,,,,
71,62,48,39,1,2,48.1,39.2,1,predation,modelled,,,,,,,
73,62,50,39,1,2,50.1,39.2,5,pathogen infection,observed,Schorr et al. 1990,,,,,,
75,62,51,39,1,2,51.1,39.2,5,pathogen infection,observed,"Higgins 1929, Schorr et al. 1990",,,,,,
79,62,53,39,1,2,53.1,39.2,5,pathogen infection,inferred,,,,,,,
86,62,56,39,4,2,56.4,39.2,12,trophically transmitted parasitism,observed,,,,,,,
90,62,57,39,4,2,57.4,39.2,12,trophically transmitted parasitism,observed,,,,,,,
94,62,58,39,4,2,58.4,39.2,12,trophically transmitted parasitism,observed,,,,,,,
98,62,59,39,4,2,59.4,39.2,12,trophically transmitted parasitism,observed,,,,,,,
106,62,61,39,4,2,61.4,39.2,12,trophically transmitted parasitism,observed,,,,,,,
110,62,62,39,4,2,62.4,39.2,12,trophically transmitted parasitism,observed,,,,,,,
68,63,45,40,1,1,45.1,40.1,1,predation,modelled,Terres 1995,,,,,,
69,63,46,40,1,1,46.1,40.1,1,predation,modelled,Terres 1995,,,,,,
71,63,48,40,1,1,48.1,40.1,1,predation,modelled,,,,,,,
106,63,61,40,4,1,61.4,40.1,12,trophically transmitted parasitism,inferred,,,,,,,
68,64,45,41,1,1,45.1,41.1,1,predation,modelled,Terres 1995,,,,,,
69,64,46,41,1,1,46.1,41.1,1,predation,modelled,Terres 1995,,,,,,
68,65,45,42,1,1,45.1,42.1,1,predation,modelled,Terres 1995,,,,,,
69,65,46,42,1,1,46.1,42.1,1,predation,modelled,Terres 1995,,,,,,
68,66,45,43,1,1,45.1,43.1,1,predation,modelled,Terres 1995,,,,,,
69,66,46,43,1,1,46.1,43.1,1,predation,modelled,Terres 1995,,,,,,
68,67,45,44,1,1,45.1,44.1,1,predation,modelled,Terres 1995,,,,,,
69,67,46,44,1,1,46.1,44.1,1,predation,modelled,Terres 1995,,,,,,
71,67,48,44,1,1,48.1,44.1,1,predation,modelled,,,,,,,
83,67,56,44,1,1,56.1,44.1,6,macroparasitism,inferred,,,,,,,
91,67,58,44,1,1,58.1,44.1,6,macroparasitism,inferred,,,,,,,
95,67,59,44,1,1,59.1,44.1,6,macroparasitism,inferred,,,,,,,
111,67,63,44,1,1,63.1,44.1,6,macroparasitism,inferred,,,,,,,
83,68,56,45,1,1,56.1,45.1,6,macroparasitism,inferred,,,,,,,
91,68,58,45,1,1,58.1,45.1,6,macroparasitism,inferred,,,,,,,
95,68,59,45,1,1,59.1,45.1,6,macroparasitism,inferred,,,,,,,
68,69,45,46,1,1,45.1,46.1,1,predation,modelled,Terres 1995,,,,,,
83,69,56,46,1,1,56.1,46.1,6,macroparasitism,inferred,,,,,,,
91,69,58,46,1,1,58.1,46.1,6,macroparasitism,inferred,,,,,,,
95,69,59,46,1,1,59.1,46.1,6,macroparasitism,inferred,,,,,,,
68,70,45,47,1,1,45.1,47.1,1,predation,modelled,Terres 1995,,,,,,
69,70,46,47,1,1,46.1,47.1,1,predation,modelled,Terres 1995,,,,,,
71,70,48,47,1,1,48.1,47.1,1,predation,modelled,,,,,,,
83,70,56,47,1,1,56.1,47.1,6,macroparasitism,inferred,,,,,,,
91,70,58,47,1,1,58.1,47.1,6,macroparasitism,inferred,,,,,,,
95,70,59,47,1,1,59.1,47.1,6,macroparasitism,inferred,,,,,,,
103,71,61,48,1,1,61.1,48.1,6,macroparasitism,inferred,,,,,,,
16,72,16,49,1,2,16.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
24,72,22,49,1,2,22.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
25,72,22,49,2,2,22.2,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
27,72,23,49,2,2,23.2,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
47,72,32,49,1,2,32.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
48,72,32,49,2,2,32.2,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
49,72,33,49,1,2,33.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
50,72,33,49,2,2,33.2,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
51,72,34,49,1,2,34.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
52,72,34,49,2,2,34.2,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
53,72,35,49,1,2,35.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
54,72,35,49,2,2,35.2,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
55,72,36,49,1,2,36.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
56,72,36,49,2,2,36.2,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
57,72,37,49,1,2,37.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
59,72,38,49,1,2,38.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
61,72,39,49,1,2,39.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
64,72,41,49,1,2,41.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
65,72,42,49,1,2,42.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
66,72,43,49,1,2,43.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
67,72,44,49,1,2,44.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
68,72,45,49,1,2,45.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
69,72,46,49,1,2,46.1,49.2,14,concurrent predation on symbionts,inferred,,,,,,,
24,73,22,50,1,1,22.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
25,73,22,50,2,1,22.2,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
28,73,24,50,1,1,24.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
29,73,24,50,2,1,24.2,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
34,73,27,50,1,1,27.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
35,73,27,50,2,1,27.2,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
36,73,28,50,1,1,28.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
37,73,28,50,2,1,28.2,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
48,73,32,50,2,1,32.2,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
54,73,35,50,2,1,35.2,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
55,73,36,50,1,1,36.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
56,73,36,50,2,1,36.2,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
57,73,37,50,1,1,37.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
59,73,38,50,1,1,38.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
61,73,39,50,1,1,39.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
63,73,40,50,1,1,40.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
67,73,44,50,1,1,44.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
68,73,45,50,1,1,45.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,73,46,50,1,1,46.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
70,73,47,50,1,1,47.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,73,48,50,1,1,48.1,50.1,14,concurrent predation on symbionts,inferred,,,,,,,
6,74,6,50,1,2,6.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,74,7,50,1,2,7.1,50.2,16,predation on free-living non-feeding stages,modelled,,,,,,,
9,74,9,50,1,2,9.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
10,74,10,50,1,2,10.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
13,74,13,50,1,2,13.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
14,74,14,50,1,2,14.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
15,74,15,50,1,2,15.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
18,74,18,50,1,2,18.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
19,74,19,50,1,2,19.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
21,74,20,50,2,2,20.2,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
22,74,21,50,1,2,21.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
23,74,21,50,2,2,21.2,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
24,74,22,50,1,2,22.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
25,74,22,50,2,2,22.2,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
26,74,23,50,1,2,23.1,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
27,74,23,50,2,2,23.2,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
40,74,29,50,2,2,29.2,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
42,74,30,50,2,2,30.2,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
45,74,31,50,2,2,31.2,50.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
56,74,36,50,2,2,36.2,50.2,15,trophic transmission,inferred,,,,,,,
58,74,37,50,2,2,37.2,50.2,15,trophic transmission,inferred,,,,,,,
60,74,38,50,2,2,38.2,50.2,15,trophic transmission,inferred,,,,,,,
62,74,39,50,2,2,39.2,50.2,15,trophic transmission,inferred,,,,,,,
24,75,22,51,1,1,22.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
25,75,22,51,2,1,22.2,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
28,75,24,51,1,1,24.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
29,75,24,51,2,1,24.2,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
34,75,27,51,1,1,27.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
35,75,27,51,2,1,27.2,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
36,75,28,51,1,1,28.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
37,75,28,51,2,1,28.2,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
48,75,32,51,2,1,32.2,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
54,75,35,51,2,1,35.2,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
55,75,36,51,1,1,36.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
56,75,36,51,2,1,36.2,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
57,75,37,51,1,1,37.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
59,75,38,51,1,1,38.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
61,75,39,51,1,1,39.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
63,75,40,51,1,1,40.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
67,75,44,51,1,1,44.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
68,75,45,51,1,1,45.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,75,46,51,1,1,46.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
70,75,47,51,1,1,47.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,75,48,51,1,1,48.1,51.1,14,concurrent predation on symbionts,inferred,,,,,,,
6,76,6,51,1,2,6.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,76,7,51,1,2,7.1,51.2,16,predation on free-living non-feeding stages,modelled,,,,,,,
9,76,9,51,1,2,9.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
10,76,10,51,1,2,10.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
13,76,13,51,1,2,13.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
14,76,14,51,1,2,14.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
15,76,15,51,1,2,15.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
18,76,18,51,1,2,18.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
19,76,19,51,1,2,19.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
21,76,20,51,2,2,20.2,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
22,76,21,51,1,2,21.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
23,76,21,51,2,2,21.2,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
24,76,22,51,1,2,22.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
25,76,22,51,2,2,22.2,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
26,76,23,51,1,2,23.1,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
27,76,23,51,2,2,23.2,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
40,76,29,51,2,2,29.2,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
42,76,30,51,2,2,30.2,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
45,76,31,51,2,2,31.2,51.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
56,76,36,51,2,2,36.2,51.2,15,trophic transmission,inferred,,,,,,,
58,76,37,51,2,2,37.2,51.2,15,trophic transmission,inferred,,,,,,,
60,76,38,51,2,2,38.2,51.2,15,trophic transmission,inferred,,,,,,,
62,76,39,51,2,2,39.2,51.2,15,trophic transmission,inferred,,,,,,,
16,77,16,52,1,1,16.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
24,77,22,52,1,1,22.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
25,77,22,52,2,1,22.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
27,77,23,52,2,1,23.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
28,77,24,52,1,1,24.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
29,77,24,52,2,1,24.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
30,77,25,52,1,1,25.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
31,77,25,52,2,1,25.2,52.1,14,concurrent predation on symbionts,modelled,Izabella et al. 2007,,,,,,
32,77,26,52,1,1,26.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
33,77,26,52,2,1,26.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
34,77,27,52,1,1,27.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
35,77,27,52,2,1,27.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
36,77,28,52,1,1,28.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
37,77,28,52,2,1,28.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
47,77,32,52,1,1,32.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
48,77,32,52,2,1,32.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
49,77,33,52,1,1,33.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
50,77,33,52,2,1,33.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
51,77,34,52,1,1,34.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
52,77,34,52,2,1,34.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
53,77,35,52,1,1,35.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
54,77,35,52,2,1,35.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
55,77,36,52,1,1,36.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
56,77,36,52,2,1,36.2,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
57,77,37,52,1,1,37.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
59,77,38,52,1,1,38.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
61,77,39,52,1,1,39.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
64,77,41,52,1,1,41.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
65,77,42,52,1,1,42.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
66,77,43,52,1,1,43.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
67,77,44,52,1,1,44.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
68,77,45,52,1,1,45.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,77,46,52,1,1,46.1,52.1,14,concurrent predation on symbionts,inferred,,,,,,,
6,78,6,52,1,2,6.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,78,7,52,1,2,7.1,52.2,16,predation on free-living non-feeding stages,modelled,,,,,,,
9,78,9,52,1,2,9.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
10,78,10,52,1,2,10.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
13,78,13,52,1,2,13.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
14,78,14,52,1,2,14.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
15,78,15,52,1,2,15.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
18,78,18,52,1,2,18.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
19,78,19,52,1,2,19.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
21,78,20,52,2,2,20.2,52.2,15,trophic transmission,modelled,Gaino and Rebora 1998,,,,,,
22,78,21,52,1,2,21.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
23,78,21,52,2,2,21.2,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
24,78,22,52,1,2,22.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
25,78,22,52,2,2,22.2,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
26,78,23,52,1,2,23.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
27,78,23,52,2,2,23.2,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
40,78,29,52,2,2,29.2,52.2,15,trophic transmission,inferred,,,,,,,
42,78,30,52,2,2,30.2,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
45,78,31,52,2,2,31.2,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
48,78,32,52,2,2,32.2,52.2,15,trophic transmission,inferred,,,,,,,
50,78,33,52,2,2,33.2,52.2,15,trophic transmission,inferred,,,,,,,
52,78,34,52,2,2,34.2,52.2,15,trophic transmission,inferred,,,,,,,
54,78,35,52,2,2,35.2,52.2,15,trophic transmission,inferred,,,,,,,
57,78,37,52,1,2,37.1,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
58,78,37,52,2,2,37.2,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
60,78,38,52,2,2,38.2,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
62,78,39,52,2,2,39.2,52.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
24,79,22,53,1,1,22.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
25,79,22,53,2,1,22.2,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
28,79,24,53,1,1,24.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
29,79,24,53,2,1,24.2,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
34,79,27,53,1,1,27.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
35,79,27,53,2,1,27.2,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
36,79,28,53,1,1,28.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
37,79,28,53,2,1,28.2,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
48,79,32,53,2,1,32.2,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
54,79,35,53,2,1,35.2,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
55,79,36,53,1,1,36.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
56,79,36,53,2,1,36.2,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
57,79,37,53,1,1,37.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
59,79,38,53,1,1,38.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
61,79,39,53,1,1,39.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
63,79,40,53,1,1,40.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
67,79,44,53,1,1,44.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
68,79,45,53,1,1,45.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
69,79,46,53,1,1,46.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
70,79,47,53,1,1,47.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
71,79,48,53,1,1,48.1,53.1,14,concurrent predation on symbionts,inferred,,,,,,,
6,80,6,53,1,2,6.1,53.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
7,80,7,53,1,2,7.1,53.2,16,predation on free-living non-feeding stages,modelled,,,,,,,
9,80,9,53,1,2,9.1,53.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
10,80,10,53,1,2,10.1,53.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
17,80,17,53,1,2,17.1,53.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
18,80,18,53,1,2,18.1,53.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
19,80,19,53,1,2,19.1,53.2,16,predation on free-living non-feeding stages,inferred,,,,,,,
24,81,22,54,1,1,22.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
25,81,22,54,2,1,22.2,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
28,81,24,54,1,1,24.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
29,81,24,54,2,1,24.2,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
34,81,27,54,1,1,27.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
35,81,27,54,2,1,27.2,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
36,81,28,54,1,1,28.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
37,81,28,54,2,1,28.2,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
48,81,32,54,2,1,32.2,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
54,81,35,54,2,1,35.2,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
55,81,36,54,1,1,36.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
56,81,36,54,2,1,36.2,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
57,81,37,54,1,1,37.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
59,81,38,54,1,1,38.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
61,81,39,54,1,1,39.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
63,81,40,54,1,1,40.1,54.1,14,concurrent predation on symbionts,inferred,,,,,,,
