"resource","consumer"
"Species_243","Species_26"
"Species_243","Species_27"
"Species_28","Species_28"
"Species_56","Species_29"
"Species_106","Species_29"
"Species_110","Species_29"
"Species_115","Species_29"
"Species_120","Species_29"
"Species_121","Species_29"
"Species_56","Species_30"
"Species_106","Species_30"
"Species_110","Species_30"
"Species_115","Species_30"
"Species_120","Species_30"
"Species_121","Species_30"
"Species_16","Species_31"
"Species_55","Species_31"
"Species_59","Species_31"
"Species_106","Species_31"
"Species_110","Species_31"
"Species_114","Species_31"
"Species_115","Species_31"
"Species_120","Species_31"
"Species_131","Species_31"
"Species_175","Species_31"
"Species_179","Species_31"
"Species_195","Species_31"
"Species_230","Species_31"
"Species_242","Species_31"
"Species_248","Species_31"
"Species_16","Species_32"
"Species_55","Species_32"
"Species_106","Species_32"
"Species_110","Species_32"
"Species_114","Species_32"
"Species_115","Species_32"
"Species_120","Species_32"
"Species_175","Species_32"
"Species_179","Species_32"
"Species_195","Species_32"
"Species_230","Species_32"
"Species_242","Species_32"
"Species_248","Species_32"
"Species_57","Species_33"
"Species_75","Species_33"
"Species_78","Species_33"
"Species_86","Species_33"
"Species_94","Species_33"
"Species_138","Species_33"
"Species_145","Species_33"
"Species_147","Species_33"
"Species_148","Species_33"
"Species_149","Species_33"
"Species_150","Species_33"
"Species_155","Species_33"
"Species_157","Species_33"
"Species_158","Species_33"
"Species_166","Species_33"
"Species_171","Species_33"
"Species_184","Species_33"
"Species_187","Species_33"
"Species_192","Species_33"
"Species_194","Species_33"
"Species_196","Species_33"
"Species_198","Species_33"
"Species_199","Species_33"
"Species_208","Species_33"
"Species_250","Species_33"
"Species_57","Species_34"
"Species_75","Species_34"
"Species_78","Species_34"
"Species_85","Species_34"
"Species_86","Species_34"
"Species_94","Species_34"
"Species_138","Species_34"
"Species_145","Species_34"
"Species_147","Species_34"
"Species_148","Species_34"
"Species_149","Species_34"
"Species_150","Species_34"
"Species_155","Species_34"
"Species_157","Species_34"
"Species_158","Species_34"
"Species_166","Species_34"
"Species_171","Species_34"
"Species_184","Species_34"
"Species_186","Species_34"
"Species_187","Species_34"
"Species_192","Species_34"
"Species_194","Species_34"
"Species_198","Species_34"
"Species_199","Species_34"
"Species_250","Species_34"
"Species_75","Species_35"
"Species_78","Species_35"
"Species_86","Species_35"
"Species_94","Species_35"
"Species_138","Species_35"
"Species_145","Species_35"
"Species_147","Species_35"
"Species_148","Species_35"
"Species_149","Species_35"
"Species_150","Species_35"
"Species_155","Species_35"
"Species_157","Species_35"
"Species_158","Species_35"
"Species_166","Species_35"
"Species_171","Species_35"
"Species_184","Species_35"
"Species_186","Species_35"
"Species_187","Species_35"
"Species_192","Species_35"
"Species_194","Species_35"
"Species_198","Species_35"
"Species_199","Species_35"
"Species_208","Species_35"
"Species_250","Species_35"
"Species_75","Species_36"
"Species_78","Species_36"
"Species_86","Species_36"
"Species_94","Species_36"
"Species_138","Species_36"
"Species_145","Species_36"
"Species_147","Species_36"
"Species_148","Species_36"
"Species_150","Species_36"
"Species_155","Species_36"
"Species_157","Species_36"
"Species_158","Species_36"
"Species_166","Species_36"
"Species_171","Species_36"
"Species_184","Species_36"
"Species_186","Species_36"
"Species_187","Species_36"
"Species_192","Species_36"
"Species_194","Species_36"
"Species_198","Species_36"
"Species_199","Species_36"
"Species_250","Species_36"
"Species_57","Species_37"
"Species_75","Species_37"
"Species_86","Species_37"
"Species_94","Species_37"
